"Country","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Poland",267.802337646484,280.012908935547,283.507415771484,289.295562744141,299.601623535156,314.988098144531,325.991333007812,346.135437011719,370.486846923828,386.231781005859,397.123962402344,411.450317382812,432.09375,439.041412353516,445.152404785156,459.924560546875,477.581390380859,492.214019775391,516.517883300781,544.146606445312,566.712463378906
"Romania",99.143440246582,101.583625793457,106.884391784668,112.980003356934,115.625038146973,127.682540893555,133.642944335938,144.372894287109,154.816558837891,169.226043701172,159.889190673828,153.65153503418,156.735565185547,159.9912109375,165.614181518555,171.262969970703,177.893447875977,186.43376159668,199.691879272461,208.551940917969,217.05989074707
"Slovakia",47.4457550048828,47.9992179870605,49.5610122680664,51.7959365844727,54.6442413330078,57.5288429260254,61.3392448425293,66.5488891601562,73.7574844360352,77.869384765625,73.6211929321289,77.8329467773438,80.0624313354492,81.5802612304688,82.1275405883789,84.3880462646484,88.4571685791016,90.3353958129883,93.0873107910156,96.7146911621094,99.0344543457031
"Slovenia",31.1447124481201,32.288459777832,33.3270378112793,34.4953536987305,35.5165023803711,37.0647354125977,38.4724426269531,40.6832237243652,43.5229797363281,45.0505676269531,41.6499519348145,42.2096214294434,42.573184967041,41.4494934082031,41.0228614807129,42.1584358215332,43.0901718139648,44.4353179931641,46.5830497741699,48.5014419555664,49.6863250732422
"Other Europe",851.212796211243,883.535798072815,899.517077922821,907.514239311218,913.015709877014,945.280370235443,975.28050327301,1009.78955984116,1049.62352752686,1068.75639057159,1046.39792156219,1067.62780570984,1083.368227005,1099.3766374588,1117.57121562958,1141.33970165253,1160.31437587738,1179.81043338776,1203.90901279449,1232.40915107727,1247.12769317627
"Other Western Europe",807.10711479187,836.839856147766,850.432971954346,855.846968650818,859.187386512756,887.472815513611,913.94108581543,945.210268974304,981.003387451172,996.137323379517,975.007871627808,995.184668540955,1009.54083538055,1025.81031227112,1042.16107559204,1065.84637260437,1083.02292060852,1100.02118873596,1122.36701202393,1147.61520385742,1159.38665962219
"Iceland",11.1071758270264,11.6504945755005,12.1047248840332,12.1871786117554,12.4636011123657,13.4659490585327,14.3183441162109,15.0698881149292,16.4812316894531,16.809534072876,15.670316696167,15.1319036483765,15.4166288375854,15.6164951324463,16.2620582580566,16.600736618042,17.3891010284424,18.541482925415,19.3843765258789,20.123779296875,20.5098896026611
"Norway",293.455505371094,302.860687255859,309.144409179688,313.615417480469,316.469635009766,329.031646728516,337.670227050781,345.773620605469,356.126953125,357.823455810547,351.643768310547,354.111724853516,357.587219238281,367.253082275391,371.050750732422,378.358734130859,385.801544189453,389.935638427734,398.994842529297,404.140106201172,408.806762695312
"Switzerland",502.54443359375,522.328674316406,529.183837890625,530.044372558594,530.254150390625,544.975219726562,561.952514648438,584.366760253906,608.395202636719,621.504333496094,607.693786621094,625.941040039062,636.536987304688,642.940734863281,654.848266601562,670.886901855469,679.832275390625,691.544067382812,703.98779296875,723.351318359375,730.070007324219
"Other Central Europe",44.1056814193726,46.6959419250488,49.0841059684753,51.6672706604004,53.8283233642578,57.8075547218323,61.3394174575806,64.5792908668518,68.6201400756836,72.6190671920776,71.3900499343872,72.4431371688843,73.8273916244507,73.5663251876831,75.4101400375366,75.4933290481567,77.2914552688599,79.7892446517944,81.5420007705688,84.7939472198486,87.7410335540771
"Albania",5.66410207748413,6.05775880813599,6.5599513053894,6.8577709197998,7.23700904846191,7.63576793670654,8.05801963806152,8.53344917297363,9.0437479019165,9.72202587127686,10.0477209091187,10.4201784133911,10.6854057312012,10.8368740081787,10.9454584121704,11.139684677124,11.3868465423584,11.7642984390259,12.2116003036499,12.7087707519531,12.9901504516602
"Bosnia and Herzegovina",9.47189235687256,9.99284648895264,10.4325313568115,10.9854555130005,11.4248743057251,12.121787071228,13.1835660934448,13.8977556228638,14.7115497589111,15.5099058151245,15.0441827774048,15.1596088409424,15.2972946166992,15.1902713775635,15.5474014282227,15.7258901596069,16.2115421295166,16.7214984893799,17.0757389068604,17.7103157043457,18.1677074432373
"Macedonia",6.36377573013306,6.65327310562134,6.44919967651367,6.54552936553955,6.69101047515869,7.00375413894653,7.33461761474609,7.71139860153198,8.21059513092041,8.65987873077393,8.62882328033447,8.91864395141602,9.12732982635498,9.08569240570068,9.35147285461426,9.69084930419922,10.0645151138306,10.3511734008789,10.4631500244141,10.7477626800537,11.1293716430664
"Serbia",22.6059112548828,23.9920635223389,25.6424236297607,27.2785148620605,28.4754295349121,31.0462455749512,32.7632141113281,34.4366874694824,36.6542472839355,38.7272567749023,37.6693229675293,37.9447059631348,38.7173614501953,38.4534873962402,39.5658073425293,38.9369049072266,39.6285514831543,40.9522743225098,41.7915115356445,43.6270980834961,45.4538040161133
"Former Soviet Union",926.510036706924,1012.1691608429,1072.55491733551,1127.7682595253,1213.05448436737,1308.36701726913,1398.43785619736,1521.74195623398,1657.02881908417,1745.27721977234,1635.90665960312,1717.03482151031,1799.36152982712,1870.80517292023,1918.22085809708,1941.3792181015,1913.86199951172,1926.34761619568,1971.93358945847,2031.0948433876,2075.4986743927
"Russia",709.483459472656,780.432250976562,820.234680175781,858.78564453125,921.476623535156,987.822448730469,1051.04272460938,1137.22888183594,1233.89306640625,1298.05517578125,1196.80688476562,1250.66333007812,1304.44226074219,1356.93408203125,1380.75402832031,1390.92004394531,1363.48107910156,1366.12194824219,1391.06457519531,1426.34655761719,1445.486328125
"Ukraine",63.4050216674805,67.1459197998047,73.3258285522461,77.1749496459961,84.5188522338867,94.7530517578125,97.5930786132812,104.85391998291,112.816024780273,115.415344238281,98.3816986083984,102.154029846191,107.737274169922,107.994415283203,107.96558380127,100.890998840332,91.0309600830078,93.065559387207,95.360595703125,98.6079025268555,101.796379089355
"Other Former Soviet Union",153.621555566788,164.590990066528,178.994408607483,191.807665348053,207.059008598328,225.791516780853,249.802052974701,279.659154415131,310.319727897644,331.806699752808,340.718076229095,364.217461585999,387.181994915009,405.876675605774,429.501245975494,449.568175315857,459.349960327148,467.160108566284,485.508418560028,506.140383243561,528.215967178345
"Armenia",3.73883366584778,3.95942497253418,4.33952951431274,4.91234731674194,5.60007619857788,6.18808460235596,7.04822778701782,7.9785943031311,9.0716609954834,9.69760608673096,8.33024311065674,8.51350879669189,8.9136438369751,9.55542659759521,9.87075519561768,10.2261018753052,10.5533380508423,10.5744438171387,11.367527961731,11.9586391448975,12.8674964904785
"Azerbaijan",10.9005880355835,12.1105527877808,13.309497833252,14.5657691955566,16.0526885986328,17.5381717681885,22.4421138763428,30.177059173584,37.8611068725586,41.8711433410645,45.7940864562988,47.9872741699219,47.2324333190918,48.2729377746582,51.0937271118164,52.5231170654297,53.0743713378906,51.4483833312988,51.527416229248,52.300537109375,53.4609298706055
"Belarus",24.6840934753418,26.1157703399658,27.3498210906982,28.7296924591064,30.7531795501709,34.2743377685547,37.4961280822754,41.2457427978516,44.7928733825684,49.3617477416992,49.4604721069336,53.3175315856934,56.1853256225586,57.1332473754883,57.7065620422363,58.7028007507324,56.4547348022461,55.0284385681152,56.4218559265137,58.1986961364746,58.9099349975586
"Georgia",6.27177476882935,6.38707113265991,6.69399881362915,7.06041765213013,7.84120988845825,8.29556846618652,9.09107780456543,9.94743633270264,11.1987199783325,11.4695692062378,11.0508708953857,11.7414932250977,12.6103639602661,13.4135189056396,13.8992643356323,14.51526927948,14.953950881958,15.388578414917,16.1337852478027,16.919490814209,17.7886142730713
"Kazakhstan",60.2726173400879,66.1793365478516,75.1135482788086,82.4746704101562,90.1448211669922,98.7987289428711,108.382194519043,119.979095458984,130.6572265625,134.96891784668,136.58854675293,146.559524536133,157.404922485352,164.960342407227,174.857971191406,182.202011108398,184.388427734375,186.416717529297,194.059799194336,202.016235351562,211.106964111328
"Kyrgyzstan",3.3370566368103,3.51870393753052,3.70595598220825,3.70531392097473,3.96580815315247,4.24447822570801,4.2370285987854,4.36849880218506,4.74169445037842,5.14007329940796,5.28843116760254,5.26349258422852,5.57700061798096,5.57208442687988,6.1803035736084,6.42900133132935,6.67817831039429,6.96773433685303,7.29800081253052,7.57225275039673,7.91354560852051
"Moldova",3.83202314376831,3.91279149055481,4.15147161483765,4.47528648376465,4.77065563201904,5.12368392944336,5.50795984268188,5.77234268188477,5.94551277160645,6.40926265716553,6.02470684051514,6.45246076583862,6.82787609100342,6.78760957717896,7.4014720916748,7.77151823043823,7.74523162841797,8.08670997619629,8.46604061126709,8.8302059173584,9.13540267944336
"Tajikistan",2.366614818573,2.56361937522888,2.80923557281494,3.11369729042053,3.4539783000946,3.81216859817505,4.06546020507812,4.35201263427734,4.68973445892334,5.06071805953979,5.2577223777771,5.60056161880493,6.01503896713257,6.46533536911011,6.94377565383911,7.40942287445068,7.85460233688354,8.39444637298584,9.03389263153076,9.69336700439453,10.3729953765869
"Turkmenistan",9.79813861846924,10.334005355835,10.7828989028931,10.8106298446655,11.1640110015869,11.7222576141357,13.2501392364502,14.7041177749634,16.3302917480469,18.7308444976807,19.8734245300293,21.7017803192139,24.8919410705566,27.6549472808838,30.4757518768311,33.6147537231445,35.7997131347656,38.0192985534668,40.490550994873,43.0009651184082,45.6883964538574
"Uzbekistan",28.4198150634766,29.5097141265869,30.7384510040283,31.9598407745361,33.3125801086426,35.7940368652344,38.2817230224609,41.1342544555664,45.0309066772461,49.0968170166016,53.0495719909668,57.079833984375,61.5234489440918,66.0612258911133,71.071662902832,76.1741790771484,81.847412109375,86.8353576660156,90.7095489501953,95.6499938964844,100.971687316895
"Asia and Oceania",10687.6515593231,11252.856693536,11637.6225970685,12145.5292704105,12774.5893785954,13546.4807453156,14365.7460654676,15317.5034963191,16471.0581674278,17185.3795445263,17718.7644537091,19069.4001413584,20101.6315192878,21156.4907228649,22285.0444162488,23399.4464842081,24558.0289923549,25772.3087759912,27147.3311666846,28463.6305418015,29673.7167543471
"Asia",9711.8553173542,10240.8895745277,10604.6876455545,11070.9361604452,11665.8032864928,12392.8293049932,13175.0770528913,14092.676235199,15199.851392746,15875.3069535494,16386.3361500502,17708.8197216988,18707.6161907911,19710.6132963896,20801.3104736805,21874.1147294044,22995.2139043808,24164.1106290817,25498.9666206837,26765.9354090691,27942.2894837856
"Asia Less Japan",5880.65249180794,6302.87465071678,6650.23577582836,7110.40124022961,7642.9736251235,8276.76070767641,8988.91784411669,9843.92709684372,10876.9524755478,11597.6935302019,12338.0270055532,13484.003484726,14477.7843569517,15412.8912380934,16411.8588192463,17468.3386473656,18548.6270189285,19694.8016719818,20928.8969624043,22177.694126606,23326.2367208004
"East Asia",7572.18382835388,7993.16951060295,8276.10039877892,8640.47756242752,9078.93816661835,9624.50695180893,10223.3236680031,10939.0824513435,11827.1146306992,12374.339802742,12727.7939009666,13770.8859696388,14573.7810525894,15338.9651002884,16187.5495243073,16994.1850786209,17817.6759662628,18659.4506196976,19658.9305591583,20596.8696699142,21493.1196269989
"East Asia Less Japan",3740.98100280762,4055.15458679199,4321.64852905273,4679.94264221191,5056.10850524902,5508.43835449219,6037.16445922852,6690.33331298828,7504.21571350098,8096.72637939453,8679.48475646973,9546.06973266602,10343.94921875,11041.2430419922,11798.097869873,12588.408996582,13371.0890808105,14190.1416625977,15088.8609008789,16008.6283874512,16877.0668640137
"China",2553.31079101562,2770.12548828125,3001.1513671875,3275.17578125,3603.85961914062,3968.25366210938,4420.46728515625,4982.72705078125,5691.83837890625,6241.34521484375,6828.02001953125,7554.2578125,8275.7587890625,8926.2021484375,9619.64453125,10333.857421875,11061.552734375,11819.12890625,12640.1083984375,13493.5205078125,14317.779296875
"Hong Kong",166.731887817383,179.509323120117,180.51611328125,183.506637573242,189.115127563477,205.568267822266,220.755920410156,236.280853271484,251.555709838867,256.908721923828,250.591110229492,267.55029296875,280.431976318359,285.200103759766,294.045715332031,302.168395996094,309.383636474609,316.095642089844,328.078857421875,337.467010498047,333.457000732422
"Japan",3814.5439453125,3920.57421875,3936.5048828125,3941.14965820312,4001.37890625,4089.59692382812,4157.59375,4216.6318359375,4286.38232421875,4239.50927734375,4009.8798828125,4177.96337890625,4173.1416015625,4235.53369140625,4320.25537109375,4336.4443359375,4389.4755859375,4412.38623046875,4508.0595703125,4522.63037109375,4552.21533203125
"Korea",732.4208984375,798.784301757812,837.544555664062,902.246032714844,930.642395019531,979.011474609375,1021.19262695312,1074.95153808594,1137.2939453125,1171.56030273438,1180.84741210938,1261.20190429688,1307.68566894531,1339.10314941406,1381.48193359375,1425.72326660156,1465.77319335938,1508.9677734375,1556.64587402344,1598.12915039062,1630.62170410156
"Taiwan",288.517425537109,306.735473632812,302.436492919922,319.014190673828,332.491363525391,355.604949951172,374.748626708984,396.373870849609,423.527679443359,426.912139892578,420.026214599609,463.059722900391,480.072784423828,490.737640380859,502.925689697266,526.659912109375,534.379516601562,545.949340820312,564.027770996094,579.51171875,595.208862304688
"Other East Asia",16.6588802337646,17.4407050609589,17.946986913681,19.3852620124817,21.4507551193237,26.4716734886169,28.5654587745667,32.1173024177551,36.5165929794312,38.1041460037231,38.4292616844177,46.8528580665588,56.6902322769165,62.1883668899536,69.1962833404541,69.3317461013794,57.1112995147705,56.9227266311646,62.0100879669189,65.6109113693237,63.8374309539795
"Macau",12.8427495956421,13.5808391571045,13.9731502532959,15.2233448028564,16.9973106384277,21.5450325012207,23.2814559936523,26.3811874389648,30.1926403045654,31.2173385620117,31.6298198699951,39.6206207275391,48.2074851989746,52.6605606079102,58.5585899353027,57.8552474975586,45.3616790771484,45.0358238220215,49.4887771606445,52.1822280883789,49.7239952087402
"Mongolia",3.81613063812256,3.85986590385437,3.97383666038513,4.16191720962524,4.453444480896,4.92664098739624,5.28400278091431,5.73611497879028,6.32395267486572,6.88680744171143,6.79944181442261,7.23223733901978,8.48274707794189,9.52780628204346,10.6376934051514,11.4764986038208,11.7496204376221,11.8869028091431,12.5213108062744,13.4286832809448,14.1134357452393
"Southeast Asia",1096.56860208511,1162.16788959503,1195.33208799362,1255.16296100616,1326.39013051987,1413.09521055222,1494.04796123505,1585.03175878525,1690.65029811859,1764.27485752106,1800.95620059967,1941.56062984467,2035.76194095612,2158.48667240143,2267.32986736298,2371.69604969025,2484.38961982727,2604.64812850952,2743.1110162735,2882.84789562225,3005.58692741394
"Cambodia",5.37317132949829,5.94874477386475,6.39172458648682,6.81223249435425,7.39167356491089,8.15601253509521,9.23669052124023,10.2315826416016,11.2764911651611,12.0310649871826,12.0414962768555,12.759539604187,13.661584854126,14.6607036590576,15.7392425537109,16.8634281158447,18.0499534606934,19.3190402984619,20.6383533477783,22.1798667907715,23.7444591522217
"Indonesia",376.488891601562,395.012390136719,409.404510498047,427.825592041016,448.277221679688,470.829467773438,497.631774902344,525.006286621094,558.317993164062,591.893615722656,619.291625976562,657.83544921875,698.422485351562,740.537719726562,781.691284179688,820.828002929688,860.854248046875,904.181579589844,950.021728515625,999.135009765625,1049.33874511719
"Malaysia",136.204925537109,148.271133422852,149.038696289062,157.073348999023,166.165542602539,177.437271118164,186.898483276367,197.336471557617,209.766265869141,219.901702880859,216.573425292969,232.653671264648,244.970153808594,258.378479003906,270.506042480469,286.754608154297,301.354766845703,314.764312744141,332.837554931641,348.619384765625,363.715362548828
"Myanmar",13.5502042770386,15.412805557251,17.1612339019775,19.2249622344971,21.8864631652832,24.8552894592285,28.2278900146484,31.9189987182617,35.7465438842773,39.4124603271484,43.5704803466797,47.7682495117188,50.4392051696777,54.1377410888672,58.699390411377,63.3900108337402,67.8227691650391,71.7226257324219,76.3164443969727,81.4681549072266,83.8209228515625
"Philippines",136.763092041016,142.796020507812,147.150207519531,152.618667602539,160.382247924805,170.918121337891,179.365753173828,188.901596069336,201.21662902832,209.958480834961,212.99934387207,228.621780395508,237.44255065918,253.81884765625,270.952972412109,288.153015136719,306.445861816406,328.355102539062,351.113342285156,373.379119873047,395.933380126953
"Thailand",212.009323120117,221.454864501953,229.082336425781,243.168640136719,260.650665283203,277.043884277344,288.645477294922,302.984832763672,319.452514648438,324.965301513672,322.721038818359,346.968353271484,349.883331298828,375.224670410156,385.308807373047,389.101898193359,401.295928955078,415.057281494141,431.934539794922,449.863098144531,460.533325195312
"Vietnam",71.613899230957,76.4745635986328,81.2105484008789,86.3437271118164,92.3006362915039,99.2567901611328,106.747940063477,114.196769714355,122.338432312012,129.264953613281,136.242538452148,144.993713378906,154.041778564453,162.124908447266,170.915130615234,181.142105102539,193.241104125977,205.242965698242,219.224609375,234.736465454102,251.208969116211
"Other Southeast Asia",144.565094947815,156.797367095947,155.892830371857,162.0957903862,169.335680007935,184.598373889923,197.29395198822,214.45522069931,232.53542804718,236.847277641296,237.516251564026,269.959873199463,286.900851249695,299.603602409363,313.516997337341,325.46298122406,335.324987411499,346.005220413208,361.024443626404,373.466795921326,377.291763305664
"Brunei",11.0344209671021,11.3488388061523,11.6602544784546,12.1117515563965,12.4634704589844,12.5263271331787,12.5748672485352,13.1278743743896,13.1481676101685,12.8931312561035,12.6656265258789,12.9948015213013,13.4814987182617,13.6045637130737,13.3153266906738,12.981330871582,12.9303951263428,12.6099901199341,12.7775278091431,12.7842016220093,13.2788372039795
"Laos",4.6968879699707,4.9692497253418,5.25505208969116,5.56608533859253,5.90377998352051,6.27912378311157,6.725417137146,7.30509901046753,7.86005401611328,8.47509670257568,9.11087894439697,9.88775539398193,10.6825971603394,11.5399932861328,12.4662275314331,13.4151525497437,14.3904418945312,15.4010591506958,16.4625835418701,17.4911575317383,18.3048267364502
"Singapore",128.833786010742,140.479278564453,138.977523803711,144.417953491211,150.96842956543,165.792922973633,177.993667602539,194.022247314453,211.527206420898,215.479049682617,215.73974609375,247.07731628418,262.736755371094,274.459045410156,287.735443115234,299.066497802734,308.004150390625,317.994171142578,331.784332275391,343.191436767578,345.708099365234
"South Asia",1043.10288691521,1085.55217432976,1133.25515878201,1175.29563701153,1260.47498935461,1355.22714263201,1457.70542365313,1568.56202507019,1682.08646392822,1736.69229328632,1857.58604848385,1996.37312221527,2098.0731972456,2213.16152369976,2346.43108201027,2508.23360109329,2693.14831829071,2900.01188087463,3096.92504525185,3286.21784353256,3443.58292937279
"Bangladesh",79.2679290771484,83.4638137817383,87.7015075683594,91.0632171630859,95.3792190551758,100.376647949219,106.937202453613,114.071952819824,122.123840332031,129.468109130859,135.999938964844,143.577575683594,152.858993530273,162.827590942383,172.619415283203,183.081970214844,195.078674316406,208.955612182617,224.176315307617,241.804885864258,261.518493652344
"India",770.923156738281,800.534240722656,839.151794433594,871.072875976562,939.542541503906,1013.98193359375,1094.32397460938,1182.53466796875,1273.12646484375,1312.42395019531,1415.60522460938,1535.8974609375,1616.39916992188,1704.595703125,1813.45300292969,1947.83410644531,2103.587890625,2277.26635742188,2437.6728515625,2586.8486328125,2716.80834960938
"Pakistan",140.502075195312,146.487579345703,151.694351196289,155.499359130859,164.482604980469,176.895889282227,188.427337646484,199.542633056641,209.186157226562,212.745269775391,218.769485473633,222.284439086914,228.39372253418,236.403549194336,246.796936035156,258.333953857422,270.556121826172,285.509033203125,301.367004394531,318.9560546875,322.109985351562
"Other South Asia",52.4097259044647,55.06654047966,54.7075055837631,57.6601847410202,61.0706238150597,63.9726718068123,68.0169089436531,72.4127712249756,77.6500015258789,82.054964184761,87.211399435997,94.6136465072632,100.42131125927,109.334680438042,113.561727762222,118.983570575714,123.925631523132,128.280878067017,133.708873987198,138.608270168304,143.146100759506
"Afghanistan",6.61183643341064,6.49282360076904,6.07078981399536,7.52078914642334,8.18504619598389,8.3007926940918,9.23294734954834,9.72759342193604,11.0725622177124,11.5071573257446,13.9686002731323,15.9748315811157,16.0429420471191,18.0887832641602,19.1018905639648,19.6223297119141,19.907112121582,20.3570747375488,20.8996486663818,21.2842216491699,21.9017276763916
"Bhutan",0.612629652023315,0.655103445053101,0.709797739982605,0.78782069683075,0.849454343318939,0.900495827198029,0.966117203235626,1.03374290466309,1.22354698181152,1.28227055072784,1.36880242824554,1.53231811523438,1.65463721752167,1.73932826519012,1.77620148658752,1.87880373001099,2.0035982131958,2.16643142700195,2.26721024513245,2.335853099823,2.45965170860291
"Nepal",11.1125364303589,11.801513671875,12.3679733276367,12.3828325271606,12.8713397979736,13.4740543365479,13.9428405761719,14.4119634628296,14.9036359786987,15.8134489059448,16.5302848815918,17.326452255249,17.9193344116211,18.7760925292969,19.5513343811035,20.7222595214844,21.4108409881592,21.5368824005127,23.3079681396484,24.8698329925537,26.6085357666016
"Sri Lanka",34.0727233886719,36.1170997619629,35.5589447021484,36.9687423706055,39.1647834777832,41.2973289489746,43.8750038146973,47.2394714355469,50.4502563476562,53.4520874023438,55.3437118530273,59.7800445556641,64.8043975830078,70.7304763793945,73.1323013305664,76.7601776123047,80.6040802001953,84.2204895019531,87.2340469360352,90.1183624267578,92.1761856079102
"Oceania",975.79624196887,1011.9671190083,1032.93495151401,1074.59310996532,1108.78609210253,1153.6514403224,1190.66901257634,1224.82726112008,1271.20677468181,1310.07259097695,1332.42830365896,1360.58041965961,1394.01532849669,1445.87742647529,1483.7339425683,1525.33175480366,1562.81508797407,1608.19814690948,1648.36454600096,1697.69513273239,1731.42727056146
"Australia",841.860778808594,874.971984863281,891.86669921875,927.553649902344,955.249816894531,993.990417480469,1025.83959960938,1054.50744628906,1095.04602050781,1135.10180664062,1157.087890625,1181.01013183594,1210.09606933594,1257.50952148438,1290.01452636719,1322.69213867188,1351.69396972656,1389.14489746094,1422.03430175781,1463.84692382812,1491.61364746094
"New Zealand",115.498184204102,118.853492736816,122.97078704834,128.718948364258,134.57551574707,139.99609375,144.644546508789,148.761840820312,153.329162597656,151.749786376953,151.528289794922,153.886047363281,157.515884399414,161.043563842773,165.277069091797,171.269348144531,177.467529296875,183.994064331055,189.813980102539,196.955261230469,201.231109619141
"Other Oceania",18.4372789561749,18.141641408205,18.0974652469158,18.3205116987228,18.9607594609261,19.6649290919304,20.1848664581776,21.5579740107059,22.8315915763378,23.2209979593754,23.8121232390404,25.6842404603958,26.403374761343,27.324341148138,28.4423471093178,31.3702679872513,33.653588950634,35.0591851174831,36.5162641406059,36.8929476737976,38.5825134813786
"Fiji",3.38313317298889,3.32562017440796,3.39213252067566,3.50068068504333,3.53568744659424,3.72307896614075,3.74914050102234,3.81859278678894,3.78610944747925,3.8252124786377,3.77219343185425,3.88364934921265,3.98870778083801,4.04500102996826,4.23650026321411,4.47389316558838,4.68254709243774,4.80006885528564,5.06050777435303,5.23895215988159,5.29465579986572
"Maldives",1.87837767601013,1.95061659812927,1.87369132041931,2.00987863540649,2.2862377166748,2.42418384552002,2.10591149330139,2.65579628944397,2.86066102981567,3.13200426101685,2.90559649467468,3.11669206619263,3.38369035720825,3.46887111663818,3.72144198417664,3.99420976638794,4.10942459106445,4.36989259719849,4.66720533370972,4.98872041702271,5.24893188476562
"Papua New Guinea",10.9985427856445,10.7241468429565,10.7111387252808,10.6941194534302,10.9255514144897,11.2228546142578,11.9349212646484,12.5805940628052,13.5637912750244,13.5235805511475,14.4432401657104,15.90611743927,16.0822849273682,16.8312568664551,17.4750423431396,19.8418235778809,21.7235317230225,22.6093673706055,23.4091815948486,23.2325592041016,24.5391120910645
"Samoa",0.533447682857513,0.570355832576752,0.609937131404877,0.636432826519012,0.665170848369598,0.695935010910034,0.72486138343811,0.739132583141327,0.785865306854248,0.79379540681839,0.755627512931824,0.759248197078705,0.790934562683105,0.758595407009125,0.755418121814728,0.756009161472321,0.788307309150696,0.851798892021179,0.860449433326721,0.841794073581696,0.871028482913971
"Solomon Islands",0.79957515001297,0.685495853424072,0.630803167819977,0.61314058303833,0.652994751930237,0.684980928897858,0.722115039825439,0.772277891635895,0.828808605670929,0.88770592212677,0.845643401145935,0.903223633766174,1.02240967750549,1.0689845085144,1.10124480724335,1.12602376937866,1.15465009212494,1.19184076786041,1.23586285114288,1.28350174427032,1.31807911396027
"Tonga",0.344425320625305,0.35603192448616,0.368855446577072,0.381466150283813,0.389509677886963,0.388140857219696,0.394281893968582,0.39107945561409,0.374787956476212,0.386404603719711,0.395255625247955,0.409428119659424,0.420831292867661,0.424578040838242,0.411328673362732,0.419853866100311,0.435438215732574,0.450153738260269,0.462307870388031,0.46369481086731,0.442423671483994
"Vanuatu",0.499777168035507,0.529374182224274,0.510906934738159,0.484793365001678,0.505607604980469,0.525754868984222,0.553634881973267,0.60050094127655,0.63156795501709,0.672294735908508,0.694566607475281,0.705881655216217,0.714516162872314,0.727054178714752,0.741370916366577,0.75845468044281,0.759689927101135,0.786062896251678,0.820749282836914,0.843725264072418,0.868282437324524
