"Country","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Other Asia Oceania",232.070980042219,247.446254044771,246.644788116217,257.461748838425,270.817818403244,294.707648277283,314.061186164618,340.543268352747,369.533614128828,380.227385789156,386.969035923481,437.110618233681,470.415769547224,498.450990885496,524.717355549335,545.148565888405,550.015507400036,566.268010228872,593.259669721127,614.578925132751,622.857808500528
"Middle East",1659.4020652771,1762.87382888794,1749.18492126465,1789.97280693054,1881.53808784485,2053.51783561707,2174.67830276489,2315.2720375061,2431.88807106018,2521.57068634033,2494.93633842468,2645.3848400116,2836.47592353821,2920.48819923401,3044.54492759705,3158.03658676147,3252.20324707031,3400.58555603027,3490.68885326385,3493.95592689514,3494.89726829529
"Iran",241.227294921875,255.358551025391,257.346893310547,276.044525146484,300.155883789062,313.286254882812,323.279449462891,339.442749023438,367.126953125,368.047912597656,371.755584716797,393.309722900391,403.715576171875,373.660766601562,372.935577392578,390.103332519531,384.951477050781,436.5205078125,452.912689208984,392.430633544922,366.19140625
"Iraq",94.3579864501953,95.6851119995117,97.8909530639648,91.1362991333008,60.9694213867188,93.9891052246094,98.1251983642578,108.092956542969,109.582046508789,118.598571777344,122.606369018555,130.456329345703,140.301177978516,159.854156494141,172.003067016602,173.207092285156,177.498580932617,204.50048828125,199.398941040039,198.275085449219,207.001007080078
"Saudi Arabia",346.088226318359,365.557098388672,361.131164550781,350.950225830078,390.404296875,421.474365234375,444.966766357422,457.374206542969,465.822509765625,494.935333251953,484.743286132812,509.171875,560.073120117188,590.381164550781,606.317016601562,628.462646484375,654.269897460938,665.200256347656,660.267822265625,676.339477539062,678.581115722656
"Turkey",386.091369628906,411.728088378906,387.179595947266,412.076324462891,435.186614990234,477.157379150391,520.148559570312,557.129638671875,585.15576171875,590.101806640625,562.340637207031,610.068664550781,677.868591308594,710.338073730469,770.655090332031,810.472412109375,859.796875,887.171325683594,953.450744628906,980.402648925781,989.005065917969
"Other Middle East",591.637187957764,634.544979095459,645.63631439209,659.765432357788,694.821870803833,747.610731124878,788.15832901001,853.232486724854,904.200799942017,949.887062072754,953.490461349487,1002.37824821472,1054.51745796204,1086.25403785706,1122.63417625427,1155.79110336304,1175.68641662598,1207.19297790527,1224.6586561203,1246.50808143616,1254.11867332458
"Bahrain",14.6519241333008,15.4284858703613,15.812801361084,16.3423004150391,17.3712844848633,18.5839672088623,19.8419151306152,21.1250915527344,22.8772010803223,24.3058834075928,24.9232234954834,26.0034732818604,26.5192546844482,27.5079231262207,28.9979820251465,30.2595062255859,31.1258506774902,32.2070121765137,33.4346466064453,34.0890274047852,34.709300994873
"Israel",175.642395019531,188.736862182617,188.96110534668,188.933029174805,190.766540527344,198.751815795898,206.5263671875,218.01838684082,230.605651855469,237.515716552734,239.710983276367,253.137512207031,265.246337890625,271.233612060547,282.484527587891,293.100830078125,299.813110351562,311.751800537109,322.777526855469,333.925323486328,345.659759521484
"Jordan",17.3249855041504,18.060474395752,19.0120124816895,20.1117572784424,20.9486198425293,22.7433490753174,24.5961532592773,26.5868034362793,28.7604656219482,30.840539932251,32.5295486450195,33.2814331054688,34.1423530578613,35.0475234985352,36.0389366149902,37.1548194885254,38.0434494018555,38.8057403564453,39.626766204834,40.3956413269043,41.2035522460938
"Kuwait",58.5079345703125,61.254638671875,61.3853149414062,63.2356414794922,74.1918640136719,81.7893295288086,90.4664001464844,97.2647399902344,103.092430114746,105.648872375488,98.173095703125,95.8461380004883,105.074592590332,112.036643981934,113.324279785156,113.891891479492,114.56729888916,117.919387817383,112.362899780273,113.763244628906,114.232345581055
"Lebanon",25.5415019989014,25.8842353820801,26.8781051635742,27.7981815338135,28.695255279541,30.6119403839111,31.4341087341309,31.9211845397949,34.8932456970215,38.0577621459961,41.9518890380859,45.297607421875,45.6904945373535,46.8512802124023,48.6367950439453,49.8339195251465,49.9393730163574,50.7032051086426,51.1345405578613,50.1494827270508,47.3224678039551
"Oman",38.6637725830078,40.7521438598633,42.5788383483887,42.1102333068848,40.9863204956055,41.5159111022949,42.5498504638672,44.8356552124023,46.8320541381836,50.6721382141113,53.7694473266602,56.352165222168,55.7283554077148,60.9287796020508,63.5934677124023,65.3436889648438,68.400260925293,71.79248046875,72.0411605834961,73.3115234375,73.6780776977539
"Qatar",32.6902351379395,34.8833236694336,36.2431411743164,38.8461799621582,40.2912406921387,48.034782409668,51.6339111328125,65.1466293334961,76.8636779785156,90.4405364990234,101.254119873047,121.092163085938,137.288452148438,143.723526000977,150.062118530273,156.032913208008,161.739837646484,165.18701171875,167.796722412109,170.302505493164,169.990280151367
"Syria",22.7802753448486,22.9623336791992,24.1431541442871,25.590612411499,25.9047031402588,27.7189788818359,29.4485397338867,30.9430809020996,32.7075958251953,34.1658325195312,36.2001647949219,38.070873260498,39.2208938598633,28.8214931488037,21.3083972930908,18.0844459533691,16.9459609985352,16.2192344665527,15.8162202835083,16.1677875518799,19.1334114074707
"United Arab Emirates",171.787109375,190.4306640625,193.094940185547,197.793823242188,215.200744628906,235.787796020508,247.235610961914,271.556976318359,280.204406738281,289.148071289062,273.98828125,278.379791259766,297.672241210938,311.021759033203,326.73876953125,340.737213134766,358.135070800781,369.097442626953,377.858123779297,382.354095458984,388.768920898438
"Yemen",34.0470542907715,36.1518173217773,37.5269012451172,39.0036735534668,40.4652976989746,42.0728607177734,44.4254722595215,45.8339385986328,47.364070892334,49.0917091369629,50.9897079467773,54.9170913696289,47.9344825744629,49.0814971923828,51.448902130127,51.3518753051758,36.976203918457,33.5096626281738,31.8100490570068,32.0494499206543,19.4205570220947
"Africa",1116.89473047853,1160.50885134935,1206.60158975422,1271.40322935581,1330.4177146703,1408.54797334969,1492.24290943146,1581.67891573906,1682.03273560107,1773.04325136542,1834.0138259232,1931.22936958075,1976.00619295239,2082.90772089362,2169.43076464534,2254.26065143943,2326.92169079185,2370.86329880357,2446.44689321518,2522.7066001296,2593.8289052546
"North Africa",373.04317855835,390.839399337769,404.279596328735,416.087266921997,438.94490814209,458.325422286987,482.453695297241,508.888633728027,537.31897354126,565.311717987061,583.798664093018,609.985599517822,588.69412612915,630.084644317627,639.82986831665,648.821378707886,670.87286567688,691.440093994141,720.57067489624,751.780990600586,778.359729766846
"Egypt",170.631408691406,181.500610351562,187.917129516602,192.408737182617,198.553207397461,206.678161621094,215.920272827148,230.697509765625,247.048965454102,264.728485107422,277.100830078125,291.363861083984,296.505187988281,303.105987548828,309.730255126953,318.76171875,332.698028564453,347.159240722656,361.674743652344,380.894561767578,402.0634765625
"Morocco",50.3652725219727,51.3286933898926,55.0859413146973,56.805419921875,60.1916809082031,63.0790901184082,65.1554260253906,70.090705871582,72.5660247802734,76.8643188476562,80.1262512207031,83.1836395263672,87.5472030639648,90.1823348999023,94.2724914550781,96.7890853881836,101.179809570312,102.252166748047,106.582389831543,109.769432067871,112.294136047363
"Other North Africa",152.046497344971,158.010095596313,161.276525497437,166.873109817505,180.200019836426,188.568170547485,201.377996444702,208.10041809082,217.703983306885,223.718914031982,226.571582794189,235.438098907471,204.641735076904,236.796321868896,235.827121734619,233.270574569702,236.995027542114,242.028686523438,252.313541412354,261.116996765137,264.002117156982
"Algeria",93.0423431396484,96.5779495239258,99.4752883911133,105.045913696289,112.60920715332,117.45140838623,124.381042480469,126.49552154541,130.796371459961,133.935470581055,136.07844543457,140.977279663086,145.065612792969,149.997848510742,154.197784423828,160.05729675293,165.979415893555,171.290756225586,173.517532348633,175.94677734375,177.354354858398
"Libya",34.0584335327148,35.3115158081055,34.6890182495117,34.3564033508301,38.8282279968262,40.560604095459,45.3754425048828,48.3250923156738,51.3948593139648,52.765739440918,52.3488159179688,54.9774017333984,20.8496742248535,46.523868560791,40.1966247558594,30.5494327545166,27.8421306610107,27.0638122558594,34.2846832275391,39.4729156494141,40.4739303588867
"Tunisia",24.9457206726074,26.1206302642822,27.1122188568115,27.4707927703857,28.7625846862793,30.5561580657959,31.6215114593506,33.2798042297363,35.512752532959,37.0177040100098,38.1443214416504,39.4834175109863,38.726448059082,40.2746047973633,41.4327125549316,42.6638450622559,43.1734809875488,43.6741180419922,44.5113258361816,45.6973037719727,46.1738319396973
"Sub-Saharan Africa",743.851551920176,769.669452011585,802.321993425488,855.315962433815,891.472806528211,950.222551062703,1009.78921413422,1072.79028201103,1144.71376205981,1207.73153337836,1250.21516183019,1321.24377006292,1387.31206682324,1452.82307657599,1529.60089632869,1605.43927273154,1656.04882511497,1679.42320480943,1725.87621831894,1770.92560952902,1815.46917548776
"Nigeria",171.633666992188,180.242691040039,190.908874511719,220.173599243164,236.350189208984,258.213897705078,274.839050292969,291.492736816406,310.705383300781,331.722961425781,358.38330078125,387.07421875,407.619812011719,424.862396240234,453.206390380859,481.802459716797,494.583190917969,486.586395263672,490.507751464844,499.938995361328,510.979827880859
"South Africa",194.452835083008,202.619857788086,208.090576171875,215.790725708008,222.154571533203,232.272705078125,244.529876708984,258.232849121094,272.075347900391,280.757415771484,276.439086914062,284.842102050781,294.196807861328,300.708404541016,308.181610107422,313.873687744141,317.620513916016,318.888122558594,323.398803710938,325.944152832031,326.441497802734
"Other West African Community",93.1234673261642,95.6899958252907,99.154413819313,101.556657671928,104.286300361156,107.771292924881,112.246746361256,116.575071811676,121.197739005089,127.730391979218,131.956271469593,138.610017299652,144.630354106426,155.727304160595,166.214819610119,175.299454808235,182.517237067223,192.556793451309,206.023094415665,218.783092498779,232.01587831974
"Benin",5.87520217895508,6.21935367584229,6.55104064941406,6.85520792007446,7.09127187728882,7.40539264678955,7.53225946426392,7.82931232452393,8.29800224304199,8.70431995391846,8.90619945526123,9.09448146820068,9.36402034759521,9.81454372406006,10.5203495025635,11.1892004013062,11.3881607055664,11.7684879302979,12.4359455108643,13.2688121795654,14.1798067092896
"Burkina Faso",5.01357316970825,5.10825347900391,5.44608306884766,5.68314933776855,6.12657594680786,6.40095233917236,6.95539426803589,7.39032649993896,7.69417142868042,8.14043235778809,8.38154792785645,9.0894775390625,9.69143390655518,10.3167896270752,10.914400100708,11.3866500854492,11.8321590423584,12.5372009277344,13.3091297149658,14.2167615890503,15.0254964828491
"Cabo Verde",0.739609181880951,0.845261454582214,0.864124715328217,0.909498989582062,0.947481989860535,1.04409742355347,1.1162703037262,1.20539045333862,1.38825654983521,1.48058271408081,1.46177303791046,1.48321425914764,1.54208123683929,1.55876541137695,1.57127916812897,1.58088290691376,1.59680032730103,1.6719423532486,1.73383843898773,1.81240141391754,1.91512370109558
"Cte dIvoire",30.7174739837646,30.0821151733398,30.1186256408691,29.6163558959961,29.2137107849121,29.5735569000244,30.0825901031494,30.538595199585,31.0776119232178,31.8678665161133,32.9040374755859,33.5679206848145,32.0952110290527,35.5314865112305,38.6900291442871,42.0924606323242,45.8146362304688,49.1037673950195,52.7176246643066,56.2989921569824,60.1567878723145
"Gambia",0.894721388816833,0.943931043148041,0.998678982257843,0.966221988201141,1.03260147571564,1.10539984703064,1.07940375804901,1.07340681552887,1.10607326030731,1.17526817321777,1.25360834598541,1.32767570018768,1.21972978115082,1.28366279602051,1.3205394744873,1.30195438861847,1.35478866100311,1.38111710548401,1.44772303104401,1.54250586032867,1.63467371463776
"Ghana",18.9985179901123,19.7014636993408,20.48952293396,21.4115505218506,22.5249519348145,23.7863483428955,25.1897449493408,26.8018665313721,27.9668941497803,30.5258102416992,32.0046310424805,34.532901763916,39.3837814331055,43.0436325073242,46.1912078857422,47.5295715332031,48.5648651123047,50.2392807006836,54.3304862976074,57.733470916748,61.4736709594727
"Guinea",5.05005359649658,5.17645978927612,5.36583280563354,5.64295673370361,5.71341514587402,5.8471155166626,6.02236986160278,6.0934419631958,6.50946998596191,6.77850723266602,6.70240831375122,7.02502012252808,7.41927194595337,7.8581428527832,8.16820049285889,8.47014141082764,8.79420280456543,9.74559307098389,10.7531042098999,11.4177694320679,12.0545339584351
"Guinea-Bissau",0.657760858535767,0.6934574842453,0.70863664150238,0.701655268669128,0.705644309520721,0.725129961967468,0.756064713001251,0.77352499961853,0.798764705657959,0.824353694915771,0.852125942707062,0.891417264938354,0.96348637342453,0.946984946727753,0.977817833423615,0.987249493598938,1.0478081703186,1.11343038082123,1.17933630943298,1.22415113449097,1.28046321868896
"Liberia",0.773919284343719,2.17526030540466,2.23878383636475,2.32302975654602,1.62274932861328,1.66526281833649,1.75320899486542,1.89423549175262,2.07485604286194,2.22311878204346,2.34095597267151,2.48375058174133,2.68743705749512,2.90226554870605,3.1548798084259,3.17700004577637,3.17700004577637,3.12618112564087,3.20335483551025,3.24251770973206,3.16864514350891
"Mali",6.26021766662598,6.25640916824341,7.2184100151062,7.44263601303101,8.12133312225342,8.24802589416504,8.78701591491699,9.19668292999268,9.51798057556152,9.97228717803955,10.4515867233276,11.0069780349731,11.3606462478638,11.2656002044678,11.5251331329346,12.343581199646,13.1048698425293,13.8602428436279,14.6112642288208,15.2907743453979,16.061429977417
"Niger",4.57735443115234,4.52910232543945,4.85173225402832,5.08235645294189,5.20875358581543,5.22726917266846,5.60011911392212,5.92645215988159,6.11033916473389,6.58537817001343,6.70775413513184,7.27296257019043,7.44494962692261,8.23410797119141,8.69239616394043,9.26300144195557,9.66758918762207,10.2175350189209,10.7282009124756,11.4796648025513,12.1487665176392
"Senegal",9.32356643676758,9.621826171875,10.0625944137573,10.1284837722778,10.8053941726685,11.4397535324097,12.0829668045044,12.3803968429565,12.9918012619019,13.5187969207764,13.801682472229,14.2934017181396,14.5018539428711,15.2439708709717,15.6741724014282,16.7107849121094,17.7747669219971,18.9045429229736,20.3048934936523,21.6002559661865,22.7388477325439
"Sierra Leone",1.73254859447479,1.84781038761139,1.73055839538574,2.18772554397583,2.39147090911865,2.54925894737244,2.66410565376282,2.77663493156433,3.00038027763367,3.16234946250916,3.26316666603088,3.43763089179993,3.65471863746643,4.20956945419312,5.08161401748657,5.31317186355591,4.2187237739563,4.47418785095215,4.66260385513306,4.82328462600708,5.08921480178833
"Togo",2.50894856452942,2.48929166793823,2.50978946685791,2.60582947731018,2.78094577789307,2.75372958183289,2.62523245811462,2.69480466842651,2.66313743591309,2.77132058143616,2.92479395866394,3.10318470001221,3.30173254013062,3.51778173446655,3.73280048370361,3.95380449295044,4.18086624145508,4.41328382492065,4.60558891296387,4.83173036575317,5.08841753005981
"Other Sub-Saharan Africa",284.641582518816,291.11690735817,304.168128922582,317.794979810715,328.681745424867,351.964655354619,378.173540771008,406.489624261856,440.735291853547,467.52076420188,483.436502665281,510.71743196249,540.865092843771,571.52497163415,601.998076230288,634.46367046237,661.327883213758,681.391893535852,705.946568727493,726.25936883688,746.031971484423
"Angola",38.8329582214355,40.019157409668,41.7023658752441,47.4012794494629,48.8185081481934,54.1655311584473,62.3060188293457,69.5009231567383,79.2380142211914,88.0858383178711,88.8422470092773,93.1592712402344,96.3937377929688,104.627830505371,109.811714172363,115.107521057129,116.193649291992,113.195739746094,113.029106140137,110.76448059082,109.801498413086
"Botswana",7.49912405014038,7.64818429946899,7.66734886169434,8.13272094726562,8.50893115997314,8.73916816711426,9.1373815536499,9.90161991119385,10.7211532592773,11.390736579895,10.519082069397,11.4198970794678,12.1106090545654,12.6502771377563,14.0852527618408,14.6696901321411,14.4206037521362,15.0412302017212,15.4780282974243,16.1712608337402,16.6509227752686
"Burundi",1.97256505489349,1.95566284656525,1.99586760997772,2.08461427688599,2.05910420417786,2.15863418579102,2.17806196212769,2.29597806930542,2.37523412704468,2.49071097373962,2.58567571640015,2.71816992759705,2.82778286933899,2.95352625846863,3.09896349906921,3.23037981987,3.10439491271973,3.08576774597168,3.10119700431824,3.1511242389679,3.20918273925781
"Cameroon",15.8159303665161,16.3779296875,17.0933322906494,17.8176116943359,18.6313762664795,19.8947620391846,20.2967681884766,20.9985637664795,22.0279541015625,22.7964649200439,23.2976837158203,24.0950489044189,25.0900020599365,26.2299060821533,27.647439956665,29.2742309570312,30.928653717041,32.3663673400879,33.5150756835938,34.876594543457,36.277660369873
"Central African Republic",1.71863460540771,1.67585039138794,1.75067257881165,1.8139865398407,1.71607685089111,1.8189537525177,1.83547353744507,1.92304563522339,2.01165056228638,2.05297255516052,2.22926664352417,2.33249998092651,2.43033933639526,2.55316305160522,1.62401652336121,1.625333070755,1.69582569599152,1.77638268470764,1.856804728508,1.92716729640961,1.98440933227539
"Chad",3.16092252731323,3.13311648368835,3.49837946891785,3.79543399810791,4.35418510437012,5.8184700012207,6.82695865631104,6.87121486663818,7.09600687026978,7.31262636184692,7.6210503578186,8.65371036529541,8.66088199615479,9.43019199371338,9.96771240234375,10.6554832458496,10.9503917694092,10.2653875350952,9.95858573913574,10.1950073242188,10.5260572433472
"Democratic Republic of Congo",17.7551002502441,16.5280590057373,16.1809406280518,16.6579170227051,17.5870666503906,18.7721481323242,19.923849105835,20.9839916229248,22.2974796295166,23.685697555542,24.3619403839111,26.0935821533203,27.8874282836914,29.8637828826904,32.3968124389648,35.4648857116699,37.9177055358887,38.8274955749512,40.2745742797852,42.6190071105957,44.4876518249512
"Djibouti",0.798567533493042,0.804264008998871,0.81868439912796,0.84516316652298,0.872093677520752,0.898256480693817,0.927000641822815,1.04472970962524,1.09696626663208,1.15181457996368,1.31192624568939,1.46596693992615,1.65392136573792,1.87133061885834,2.12135934829712,2.27115988731384,2.44547319412231,2.61466526985168,2.7474091053009,2.90260696411133,3.06225037574768
"Equatorial Guinea",2.28395438194275,2.69994878768921,4.41117286682129,5.26971244812012,6.00511407852173,8.28698062896729,9.67494201660156,10.420389175415,12.0128440856934,14.1510238647461,14.341121673584,13.0612955093384,13.9134035110474,15.0700073242188,14.4471340179443,14.5070991516113,13.1854972839355,12.0230083465576,11.3416042327881,10.6206932067871,10.0284509658813
"Eritrea",3.70060515403748,3.70751905441284,3.24946928024292,3.53397440910339,3.64018559455872,3.5435197353363,3.59496235847473,3.56011939048767,3.61091589927673,3.25765895843506,3.38394212722778,3.45819234848022,3.75828695297241,4.02237796783447,4.20940160751343,4.33013105392456,4.44212770462036,4.5243239402771,4.75109720230103,4.95026874542236,5.10372734069824
"Ethiopia",16.3590545654297,17.3525772094727,18.7930679321289,19.077730178833,18.6653919219971,21.1987705230713,23.7042045593262,26.2724914550781,29.2823104858398,32.4414367675781,35.2971153259277,39.7270927429199,44.1679039001465,47.9874610900879,53.0656242370605,58.5088272094727,64.5893325805664,70.6823577880859,77.4425506591797,82.7211532592773,89.5715942382812
"Gabon",9.87532138824463,9.68937206268311,9.89626216888428,9.87161731719971,10.0934658050537,10.163064956665,10.4350490570068,10.1421804428101,10.7515344619751,10.3958263397217,10.4093761444092,11.1473894119263,11.9379348754883,12.5648040771484,13.2732963562012,13.8460340499878,14.3831081390381,14.6839227676392,14.7543697357178,14.8776874542236,15.3826522827148
"Kenya",31.8494682312012,32.040470123291,33.2515678405762,33.433406829834,34.4138336181641,36.1704177856445,38.306884765625,40.7862968444824,43.5804557800293,43.6816825866699,45.1262092590332,48.9193878173828,51.9075126647949,54.2761611938477,57.4668807983398,60.5454559326172,64.0077514648438,67.7707366943359,71.027587890625,75.5154266357422,79.5674057006836
"Lesotho",1.33878815174103,1.39067339897156,1.44020354747772,1.45062816143036,1.51677358150482,1.54244315624237,1.59590601921082,1.66341435909271,1.74380660057068,1.86133098602295,1.90142977237701,1.91711330413818,2.01977777481079,2.15598392486572,2.24625301361084,2.31103420257568,2.37228012084961,2.49201107025146,2.4590744972229,2.44794297218323,2.48505401611328
"Madagascar",7.36078453063965,7.68884420394897,8.14865589141846,7.13757276535034,7.83597612380981,8.2479133605957,8.64017200469971,9.10661315917969,9.6266508102417,10.2728538513184,9.86412620544434,9.92520809173584,10.0818710327148,10.3854503631592,10.6243562698364,10.9791250228882,11.3230237960815,11.7751684188843,12.2383232116699,12.7969770431519,13.4112300872803
"Malawi",3.23064947128296,3.28156709671021,3.11831021308899,3.17132163047791,3.35226559638977,3.53397512435913,3.64949107170105,3.82101726531982,4.18783473968506,4.50777435302734,4.88318729400635,5.2188606262207,5.47218656539917,5.5753812789917,5.86530113220215,6.19962310791016,6.37321281433105,6.53152561187744,6.7927885055542,7.0081205368042,7.31432247161865
"Mauritania",3.54864430427551,3.40960764884949,3.38234782218933,3.42907452583313,3.66665005683899,3.84018397331238,4.16914510726929,4.93348264694214,4.83632135391235,4.82030963897705,4.82502746582031,4.95145416259766,5.15806770324707,5.38863372802734,5.61230611801147,5.85222196578979,6.16685771942139,6.24461650848389,6.4630012512207,6.59971141815186,6.99110794067383
"Mauritius",6.07020139694214,6.56812763214111,6.78799867630005,6.89761924743652,7.30633354187012,7.62269926071167,7.75819635391235,8.13567447662354,8.60160636901855,9.06497097015381,9.36548233032227,9.77542781829834,10.1740255355835,10.5297212600708,10.883563041687,11.2911062240601,11.6922874450684,12.1410293579102,12.6041069030762,13.0780115127563,13.5423822402954
"Mozambique",5.15728807449341,5.21858358383179,5.8494930267334,6.39293909072876,6.83574295043945,7.37780046463013,7.86752891540527,8.63084506988525,9.29814529418945,9.97590065002441,10.6057586669922,11.2938756942749,12.1300373077393,13.0104885101318,13.9164876937866,14.9461011886597,15.9509687423706,16.5609683990479,17.1805667877197,17.7695465087891,18.1647186279297
"Namibia",5.39209079742432,5.58039283752441,5.64612722396851,5.91650056838989,6.16734790802002,6.92405414581299,7.09918165206909,7.60131931304932,8.00981712341309,8.22206211090088,8.24639701843262,8.74441719055176,9.18962574005127,9.65477561950684,10.1968641281128,10.7839775085449,11.2721433639526,11.2405014038086,11.2116956710815,11.2899951934814,11.1619548797607
"Republic of Congo",4.15123462677002,4.46573114395142,4.63554525375366,4.84793996810913,4.88736629486084,5.05728244781494,5.44951295852661,5.7893443107605,5.69774436950684,6.01523590087891,6.46450996398926,7.03025817871094,7.27074003219604,7.54702615737915,7.80669641494751,8.3359842300415,8.55659484863281,8.31700897216797,8.1672191619873,8.29789447784424,8.2232141494751
"Rwanda",2.53793740272522,2.75038456916809,2.98374247550964,3.37736105918884,3.45174288749695,3.70881795883179,4.05662727355957,4.4309344291687,4.76916170120239,5.30145978927612,5.6327075958252,6.04584789276123,6.5269980430603,7.09103107452393,7.42571783065796,7.88345956802368,8.5825891494751,9.09597969055176,9.45861625671387,10.2691869735718,11.2352027893066
"So Tom and Principe",0.157006591558456,0.157710552215576,0.157805755734444,0.161556601524353,0.172176495194435,0.178774669766426,0.19145655632019,0.208909034729004,0.215706124901772,0.233364194631577,0.23902627825737,0.254974067211151,0.266188353300095,0.274551898241043,0.287771016359329,0.306619852781296,0.318266481161118,0.331545740365982,0.344380497932434,0.353533089160919,0.362017899751663
"Seychelles",0.87486857175827,0.888117015361786,0.867946445941925,0.878473222255707,0.826756358146667,0.803190052509308,0.875523388385773,0.957876324653625,1.05770075321198,1.0349930524826,1.0235538482666,1.08450603485107,1.17004406452179,1.18479633331299,1.25609827041626,1.31268286705017,1.3774950504303,1.44034504890442,1.50337433815002,1.5598042011261,1.63324165344238
"Sudan",32.7093887329102,34.785083770752,37.0462379455566,39.427303314209,42.4768409729004,44.126350402832,47.4312973022461,52.2049293518066,58.2199325561523,62.7622299194336,64.7968902587891,64.5809936523438,67.0336227416992,66.0684509277344,68.9719619750977,70.8200149536133,74.2944717407227,77.7863006591797,81.1179504394531,79.2353439331055,77.2104797363281
"Swaziland",2.5142228603363,2.48945808410645,2.51571607589722,2.6259069442749,2.72779774665833,2.82665061950684,2.99618792533875,3.17577171325684,3.31663799285889,3.34382271766663,3.39623546600342,3.52506422996521,3.60423970222473,3.79854869842529,3.94528436660767,3.98132467269897,4.07338190078735,4.12507438659668,4.20858478546143,4.30754137039185,4.35600090026855
"Tanzania",17.6737194061279,18.4727096557617,19.5941524505615,20.9840049743652,22.3842220306396,24.063892364502,25.8629856109619,27.5524139404297,29.417308807373,31.0900993347168,32.728271484375,34.8021049499512,37.4721755981445,39.1584815979004,41.8140487670898,44.6291618347168,47.3785972595215,50.6321411132812,54.0678787231445,57.0118560791016,60.3136215209961
"Uganda",11.7525310516357,12.1217851638794,12.7501373291016,13.8635663986206,14.7609920501709,15.7658061981201,16.7641868591309,18.5721626281738,20.1345310211182,21.8879947662354,23.3767127990723,24.69460105896,27.0138320922852,28.0504760742188,29.056619644165,30.5403423309326,32.1247291564941,33.6606140136719,34.9726181030273,37.1252136230469,39.5410766601562
"Zambia",7.75388336181641,8.056077003479,8.48440837860107,8.8667163848877,9.48250865936279,10.1493558883667,10.8837213516235,11.7439374923706,12.7248430252075,13.7140598297119,14.9785432815552,16.5210666656494,17.4403991699219,18.7654495239258,19.7145099639893,20.6406440734863,21.2433471679688,22.0456619262695,22.8182125091553,23.7388858795166,24.1438217163086
"Zimbabwe",20.7961368560791,20.1599426269531,20.4501686096191,18.631326675415,15.464919090271,14.5667877197266,13.7348651885986,13.2594347000122,12.7750234603882,10.5178117752075,11.7820062637329,14.1001539230347,16.1015167236328,18.7849044799805,19.1586284637451,19.6140155792236,19.9631214141846,20.1140155792236,21.0601863861084,22.0773258209229,20.2890605926514
